id,x,y,eame,heth,SurveyDate,Year,julian,hour
4257,498804,297094,0,0,6/20/20,2017,172,6
4258,498790,298574,0,0,6/21/20,2017,173,6
4259,497258,295675,0,0,6/21/20,2017,173,7
4260,494610,296949,0,1,6/16/20,2017,168,9
4261,498388,296512,0,1,6/20/20,2017,172,7
4262,498662,297869,0,0,6/20/20,2017,172,6
4263,496772,295367,0,0,6/16/20,2017,168,8
4264,499281,296403,0,0,6/20/20,2017,172,7
4265,495391,298978,0,1,6/21/20,2017,173,7
4266,498882,296378,0,1,6/20/20,2017,172,7
4267,495012,296999,0,1,6/16/20,2017,168,9
4268,496222,295207,0,1,6/16/20,2017,168,8
4269,433453,706558,0,1,6/30/20,2017,182,5
4270,433386,704109,0,1,6/30/20,2017,182,5
4271,429443,706432,0,1,6/30/20,2017,182,6
4272,433305,705165,0,0,6/30/20,2017,182,5
4273,431459,706770,0,1,6/30/20,2017,182,6
4274,425686,709107,0,1,6/30/20,2017,182,8
4275,428443,708982,0,0,6/30/20,2017,182,8
4276,425658,708197,0,1,6/30/20,2017,182,9
4277,425650,707769,0,1,6/30/20,2017,182,9
4278,428856,708443,0,1,6/30/20,2017,182,8
4279,424941,700586,0,0,6/30/20,2017,182,7
4280,426493,699298,0,1,6/30/20,2017,182,7
4281,426036,702328,0,1,6/30/20,2017,182,6
4282,424922,700842,0,1,6/30/20,2017,182,7
4283,425302,702469,0,1,6/30/20,2017,182,7
4284,329322,459075,0,1,6/28/20,2017,180,7
4285,329834,459450,0,0,6/28/20,2017,180,6
4286,328188,459496,0,0,6/28/20,2017,180,7
4287,329375,458486,0,0,6/28/20,2017,180,7
4288,329189,459459,0,0,6/28/20,2017,180,6
4289,322378,460095,0,0,6/28/20,2017,180,6
4290,323991,464075,0,0,6/28/20,2017,180,5
4291,323418,460858,0,0,6/28/20,2017,180,5
4292,324922,463253,0,0,6/28/20,2017,180,5
4293,322323,463229,0,0,6/28/20,2017,180,4
4294,527581,289720,1,0,6/8/20,2017,160,9
4295,528358,286722,0,0,6/9/20,2017,161,6
4296,526816,289116,1,0,6/8/20,2017,160,9
4297,525181,285921,0,1,6/9/20,2017,161,5
4298,528114,287127,1,0,6/8/20,2017,160,9
4299,520914,290592,0,0,6/8/20,2017,160,6
4300,524649,291450,0,1,6/8/20,2017,160,8
4301,521857,294099,1,1,6/8/20,2017,160,7
4302,521621,293120,0,0,6/8/20,2017,160,7
4303,524167,294248,0,1,6/8/20,2017,160,8
4304,520418,290767,1,0,6/9/20,2017,161,6
4305,521312,290482,0,0,6/9/20,2017,161,7
4306,524812,285106,0,0,6/9/20,2017,161,5
4307,525057,283753,0,0,6/9/20,2017,161,5
4308,522321,284129,0,0,6/8/20,2017,160,6
4309,523615,281141,1,0,6/8/20,2017,160,5
4310,520386,281132,0,0,6/8/20,2017,160,5
4311,510136,563656,0,1,7/2/20,2017,184,6
4312,508504,566405,0,1,7/2/20,2017,184,7
4313,506147,563984,0,1,7/2/20,2017,184,5
4314,507933,564617,0,1,7/2/20,2017,184,5
4315,509370,565444,0,0,7/2/20,2017,184,6
4316,500569,568702,0,1,7/2/20,2017,184,8
4317,503796,568119,0,1,7/2/20,2017,184,7
4318,500577,569343,0,1,7/2/20,2017,184,9
4319,500579,567876,0,1,7/2/20,2017,184,8
4320,500574,568291,0,1,7/2/20,2017,184,8
4321,504380,559223,0,0,7/1/20,2017,183,9
4322,500783,559620,0,1,7/1/20,2017,183,8
4323,503575,561225,0,1,7/1/20,2017,183,9
4324,505331,559145,0,1,7/1/20,2017,183,9
4325,502477,561224,0,1,7/1/20,2017,183,9
4326,625031,456920,0,0,6/12/20,2017,164,7
4327,624292,456604,0,0,6/12/20,2017,164,8
4328,624508,454986,0,0,6/12/20,2017,164,6
4329,625365,455722,0,0,6/12/20,2017,164,8
4330,628286,454682,0,0,6/12/20,2017,164,8
4331,620905,458489,0,1,6/12/20,2017,164,6
4332,619927,460909,0,0,6/12/20,2017,164,7
4333,622450,461502,0,0,6/12/20,2017,164,7
4334,621308,458823,0,0,6/12/20,2017,164,6
4335,623696,462065,0,0,6/12/20,2017,164,7
4336,621574,448461,0,0,6/12/20,2017,164,4
4337,620977,451784,0,1,6/12/20,2017,164,5
4338,619492,448429,0,0,6/12/20,2017,164,4
4339,623478,452023,0,0,6/12/20,2017,164,5
4340,622754,452534,0,0,6/12/20,2017,164,5
4341,447877,262414,0,0,6/10/20,2017,162,9
4342,443978,262280,0,0,6/10/20,2017,162,9
4343,447832,258122,0,0,6/10/20,2017,162,8
4344,446844,259797,1,0,6/10/20,2017,162,9
4345,444007,260740,1,0,6/10/20,2017,162,9
4346,441166,263083,1,0,6/11/20,2017,163,7
4347,442799,263857,0,0,6/11/20,2017,163,7
4348,440749,265530,1,0,6/11/20,2017,163,7
4349,439742,266338,1,0,6/11/20,2017,163,8
4350,439673,263114,0,0,6/11/20,2017,163,7
4351,438370,258077,1,0,6/11/20,2017,163,6
4352,440472,255083,1,0,6/11/20,2017,163,6
4353,438385,256955,1,0,6/11/20,2017,163,6
4354,441502,253858,1,0,6/11/20,2017,163,5
4355,440057,255472,1,0,6/11/20,2017,163,6
4356,508523,315541,0,1,6/13/20,2017,165,7
4357,509501,313363,0,0,6/13/20,2017,165,7
4358,506143,313506,0,0,6/13/20,2017,165,7
4359,505331,317100,0,0,6/13/20,2017,165,8
4360,506249,317359,0,0,6/13/20,2017,165,8
4361,503834,319451,0,1,6/13/20,2017,165,8
4362,502968,320139,0,0,6/13/20,2017,165,8
4363,503543,322225,1,0,6/13/20,2017,165,9
4364,503637,320818,1,0,6/13/20,2017,165,9
4365,502573,322282,0,0,6/13/20,2017,165,9
4366,504274,312559,1,0,6/13/20,2017,165,6
4367,503678,312611,1,0,6/13/20,2017,165,6
4368,501162,309786,0,0,6/13/20,2017,165,5
4369,502524,308684,0,0,6/13/20,2017,165,5
4370,502996,311914,0,0,6/13/20,2017,165,6
4371,565302,484109,0,1,6/6/20,2017,158,7
4372,568251,482471,0,1,6/6/20,2017,158,7
4373,568492,481107,0,0,6/6/20,2017,158,6
4374,568484,484471,0,1,6/8/20,2017,160,9
4375,569073,480283,0,0,6/6/20,2017,158,6
4376,563604,485128,0,1,6/6/20,2017,158,7
4377,560780,488031,0,1,6/6/20,2017,158,9
4378,560736,485827,0,1,6/6/20,2017,158,8
4379,561596,487363,0,1,6/6/20,2017,158,8
4380,560810,486554,0,1,6/6/20,2017,158,8
4381,563600,486352,0,1,6/6/20,2017,158,8
4382,562218,477786,0,0,6/6/20,2017,158,5
4383,560797,476210,0,1,6/6/20,2017,158,5
4384,564259,479340,0,0,6/6/20,2017,158,6
4385,563695,476599,0,1,6/6/20,2017,158,4
4386,560425,477829,0,1,6/6/20,2017,158,5
4387,448418,567968,0,1,6/20/20,2017,172,6
4388,447739,567132,0,0,6/20/20,2017,172,6
4389,450439,567981,0,1,6/20/20,2017,172,7
4390,450929,567887,0,1,6/20/20,2017,172,7
4391,449146,567975,0,1,6/20/20,2017,172,6
4392,444773,566562,1,1,6/20/20,2017,172,5
4393,446133,569009,0,1,6/20/20,2017,172,5
4394,443670,568787,0,1,6/20/20,2017,172,4
4395,445333,568540,0,1,6/20/20,2017,172,5
4396,446666,569568,0,1,6/20/20,2017,172,5
4397,442850,561737,0,1,6/19/20,2017,171,9
4398,442835,562424,0,0,6/19/20,2017,171,9
4399,445994,560786,0,1,6/20/20,2017,172,6
4400,442043,561856,0,1,6/19/20,2017,171,9
4401,442052,559217,1,0,6/19/20,2017,171,8
4402,442850,559905,0,1,6/19/20,2017,171,8
4403,741625,514472,0,0,7/1/20,2017,183,6
4404,742594,513221,0,0,7/1/20,2017,183,6
4405,745068,512210,0,0,7/1/20,2017,183,5
4406,743131,512113,0,0,7/1/20,2017,183,5
4407,744633,512213,0,0,7/1/20,2017,183,6
4408,736638,519113,0,0,7/1/20,2017,183,7
4409,738768,515980,0,1,7/1/20,2017,183,6
4410,737957,517814,0,0,7/1/20,2017,183,7
4411,740723,519585,0,0,7/1/20,2017,183,8
4412,740268,516833,0,0,7/1/20,2017,183,7
4413,739475,519984,0,0,7/1/20,2017,183,7
4414,739190,507933,0,0,7/1/20,2017,183,5
4415,741231,507069,0,0,7/1/20,2017,183,5
4416,739669,506993,0,0,7/1/20,2017,183,5
4417,737126,508100,0,0,7/1/20,2017,183,4
4418,737627,509470,0,0,7/1/20,2017,183,4
4419,427014,428053,1,0,6/5/20,2017,157,5
4420,427028,428710,0,0,6/5/20,2017,157,5
4421,425703,425255,0,0,6/5/20,2017,157,6
4422,428598,425531,0,0,6/5/20,2017,157,6
4423,430220,426898,1,0,6/5/20,2017,157,5
4424,424777,433954,0,1,6/5/20,2017,157,7
4425,423498,430906,0,1,6/5/20,2017,157,7
4426,421138,431087,0,0,6/5/20,2017,157,6
4427,423089,432841,0,1,6/5/20,2017,157,7
4428,422490,431658,1,0,6/5/20,2017,157,7
4429,423508,422519,1,0,6/4/20,2017,156,9
4430,423921,423602,1,0,6/4/20,2017,156,9
4431,420882,422804,1,0,6/4/20,2017,156,9
4432,420608,420738,0,0,6/5/20,2017,157,4
4433,421279,422402,1,0,6/5/20,2017,157,5
4434,525949,316612,0,0,6/9/20,2017,161,8
4435,525496,314848,0,0,6/9/20,2017,161,7
4436,526866,314875,0,0,6/9/20,2017,161,7
4437,526060,314106,1,0,6/9/20,2017,161,6
4438,525347,315798,0,0,6/9/20,2017,161,7
4439,524025,318527,0,0,6/9/20,2017,161,8
4440,521118,320199,0,0,6/9/20,2017,161,9
4441,522657,319556,1,0,6/9/20,2017,161,8
4442,524774,321949,0,0,6/9/20,2017,161,9
4443,522083,320174,0,0,6/9/20,2017,161,8
4444,524776,322429,0,0,6/9/20,2017,161,9
4445,521996,309727,1,0,6/9/20,2017,161,5
4446,522887,310499,1,0,6/9/20,2017,161,6
4447,523923,309337,1,0,6/9/20,2017,161,5
4448,523644,310435,1,0,6/9/20,2017,161,6
4449,524865,309260,1,0,6/9/20,2017,161,5
4450,408361,509367,0,0,6/29/20,2017,181,6
4451,407520,510238,0,0,6/29/20,2017,181,6
4452,408031,508825,0,0,6/29/20,2017,181,5
4453,407225,512618,0,0,6/29/20,2017,181,6
4454,406877,511849,0,0,6/29/20,2017,181,6
4455,404840,513874,0,0,6/29/20,2017,181,7
4456,402893,515299,0,0,6/29/20,2017,181,7
4457,402833,514371,0,0,6/29/20,2017,181,7
4458,404459,515350,0,0,6/29/20,2017,181,7
4459,403525,513605,0,0,6/29/20,2017,181,7
4460,404108,507464,0,0,6/29/20,2017,181,5
4461,404793,507460,0,0,6/29/20,2017,181,5
4462,405901,507779,0,0,6/29/20,2017,181,5
4463,403092,507861,0,0,6/29/20,2017,181,5
4464,406283,505246,0,0,6/29/20,2017,181,4
4465,547489,621730,0,1,6/10/20,2017,162,6
4466,544196,623049,0,1,6/10/20,2017,162,7
4467,547152,618849,0,1,6/10/20,2017,162,5
4468,547294,621377,0,1,6/10/20,2017,162,6
4469,545407,622911,0,1,6/10/20,2017,162,6
4470,541303,626584,0,1,6/10/20,2017,162,9
4471,543218,626273,0,1,6/10/20,2017,162,8
4472,543124,623911,0,1,6/10/20,2017,162,7
4473,542708,626331,0,1,6/10/20,2017,162,9
4474,541213,627497,0,1,6/10/20,2017,162,9
4475,538886,618135,0,1,6/13/20,2017,165,6
4476,539842,617569,0,1,6/13/20,2017,165,6
4477,543594,615750,0,1,6/13/20,2017,165,4
4478,542817,614296,0,1,6/13/20,2017,165,5
4479,540407,614269,0,1,6/13/20,2017,165,6
4480,356743,677071,0,1,6/30/20,2017,182,6
4481,355980,677861,0,1,6/30/20,2017,182,5
4482,352480,678304,0,1,6/30/20,2017,182,5
4483,352754,680787,0,1,6/30/20,2017,182,5
4484,352339,677905,0,1,6/30/20,2017,182,5
4485,352119,684100,0,1,6/29/20,2017,181,5
4486,352140,685484,0,1,6/29/20,2017,181,5
4487,352111,684563,0,1,6/29/20,2017,181,5
4488,348495,683584,0,1,6/29/20,2017,181,5
4489,347742,683345,0,1,6/29/20,2017,181,5
4490,351509,675583,0,1,6/30/20,2017,182,6
4491,351011,674683,0,1,6/30/20,2017,182,6
4492,349513,673219,0,1,6/30/20,2017,182,6
4493,349006,672434,0,0,6/30/20,2017,182,7
4494,351648,682354,0,1,6/30/20,2017,182,7
4495,607427,483042,0,0,6/22/20,2017,174,6
4496,604355,483639,0,1,6/22/20,2017,174,6
4497,604601,481481,0,1,6/22/20,2017,174,6
4498,604157,481464,0,1,6/22/20,2017,174,7
4499,607930,482606,0,0,6/22/20,2017,174,6
4500,601189,488594,0,1,6/22/20,2017,174,4
4501,601668,488754,0,1,6/22/20,2017,174,5
4502,600095,487427,0,1,6/22/20,2017,174,5
4503,599658,489527,0,0,6/22/20,2017,174,4
4504,602015,485100,0,1,6/22/20,2017,174,5
4505,602123,478925,0,1,6/22/20,2017,174,7
4506,600571,478007,0,1,6/22/20,2017,174,8
4507,603820,480309,0,0,6/22/20,2017,174,7
4508,603307,477133,0,0,6/22/20,2017,174,8
4509,603471,477752,0,0,6/22/20,2017,174,7
4510,646705,513196,0,1,6/23/20,2017,175,7
4511,643226,512114,0,1,6/23/20,2017,175,6
4512,647193,509060,0,1,6/23/20,2017,175,7
4513,643866,512244,0,1,6/23/20,2017,175,6
4514,645610,511553,0,0,6/23/20,2017,175,6
4515,640498,513550,0,1,6/23/20,2017,175,6
4516,642275,513743,0,1,6/23/20,2017,175,5
4517,641606,517122,0,1,6/23/20,2017,175,5
4518,641945,514325,0,1,6/23/20,2017,175,5
4519,641860,515858,0,0,6/23/20,2017,175,4
4520,638203,507420,0,1,6/23/20,2017,175,8
4521,641539,505024,1,1,6/23/20,2017,175,8
4522,643128,504390,0,1,6/23/20,2017,175,9
4523,639611,504500,0,0,6/23/20,2017,175,8
4524,642365,507220,0,1,6/23/20,2017,175,7
4525,545194,511403,1,1,6/27/20,2017,179,6
4526,548479,509830,0,1,6/27/20,2017,179,8
4527,546191,510602,1,1,6/27/20,2017,179,6
4528,545781,511819,0,0,6/27/20,2017,179,6
4529,545794,510269,1,1,6/27/20,2017,179,6
4530,541950,513013,0,0,6/27/20,2017,179,5
4531,540865,516320,0,0,6/27/20,2017,179,4
4532,539918,514686,0,1,6/27/20,2017,179,4
4533,544162,512969,1,1,6/27/20,2017,179,5
4534,543129,514649,0,1,6/27/20,2017,179,5
4535,542881,505689,0,1,6/27/20,2017,179,8
4536,544483,505826,0,1,6/27/20,2017,179,7
4537,542285,506581,0,1,6/27/20,2017,179,7
4538,541165,504812,0,0,6/27/20,2017,179,7
4539,542333,504852,0,1,6/27/20,2017,179,7
4540,549918,372570,0,0,6/4/20,2017,156,6
4541,547539,371310,0,0,6/4/20,2017,156,6
4542,547611,370077,0,0,6/4/20,2017,156,5
4543,549794,371182,0,0,6/4/20,2017,156,6
4544,546881,370079,0,0,6/4/20,2017,156,6
4545,542753,375786,0,0,6/4/20,2017,156,7
4546,542761,373661,0,0,6/4/20,2017,156,7
4547,544296,374689,0,0,6/4/20,2017,156,7
4548,540337,375293,0,1,6/4/20,2017,156,7
4549,544291,377432,0,0,6/4/20,2017,156,7
4550,541803,368304,0,1,6/4/20,2017,156,4
4551,544339,366040,0,0,6/4/20,2017,156,5
4552,542764,365519,0,0,6/3/20,2017,155,4
4553,545030,368445,0,0,6/4/20,2017,156,5
4554,541122,366709,0,0,6/4/20,2017,156,5
4555,569544,232417,0,0,6/12/20,2017,164,7
4556,568688,231183,0,0,6/12/20,2017,164,7
4557,567279,231177,0,0,6/12/20,2017,164,6
4558,569471,232855,0,0,6/12/20,2017,164,7
4559,566164,232432,0,0,6/12/20,2017,164,6
4560,564032,237321,0,0,6/12/20,2017,164,5
4561,562053,238462,0,0,6/12/20,2017,164,4
4562,562284,235766,0,0,6/12/20,2017,164,5
4563,564259,238118,0,0,6/12/20,2017,164,6
4564,562172,236854,1,0,6/12/20,2017,164,5
4565,562784,228657,1,0,6/13/20,2017,165,5
4566,563225,229627,0,0,6/13/20,2017,165,5
4567,565615,227744,0,0,6/13/20,2017,165,5
4568,561183,228030,0,0,6/13/20,2017,165,6
4569,565993,228791,0,0,6/13/20,2017,165,4
4570,371015,652041,0,1,7/7/20,2017,189,6
4571,374447,650259,0,1,7/7/20,2017,189,6
4572,374233,651891,0,1,7/7/20,2017,189,6
4573,370909,652607,0,1,7/7/20,2017,189,6
4574,374413,652575,0,1,7/7/20,2017,189,7
4575,367100,656210,0,0,7/7/20,2017,189,7
4576,370863,655140,0,1,7/7/20,2017,189,7
4577,366413,657205,0,0,7/7/20,2017,189,8
4578,367696,653610,0,1,7/7/20,2017,189,8
4579,367122,656967,0,0,7/7/20,2017,189,8
4580,370067,646838,0,1,7/7/20,2017,189,5
4581,368485,647694,0,0,7/7/20,2017,189,5
4582,369857,646239,0,1,7/7/20,2017,189,5
4583,369261,646247,0,1,7/7/20,2017,189,4
4584,366813,647908,0,1,7/7/20,2017,189,5
4585,409162,567786,0,1,6/26/20,2017,178,7
4586,409836,566860,0,0,6/26/20,2017,178,7
4587,409541,565096,0,1,6/26/20,2017,178,7
4588,410081,565830,0,1,6/26/20,2017,178,7
4589,407814,566212,0,1,6/26/20,2017,178,8
4590,406932,571655,0,1,6/26/20,2017,178,9
4591,406293,571673,0,1,6/26/20,2017,178,9
4592,404688,570132,0,0,6/26/20,2017,178,8
4593,404958,571714,0,1,6/26/20,2017,178,9
4594,405368,569470,0,1,6/26/20,2017,178,8
4595,406034,561004,0,1,6/27/20,2017,179,8
4596,406022,561568,0,1,6/27/20,2017,179,8
4597,406521,559631,0,1,6/27/20,2017,179,8
4598,403373,560529,0,1,6/27/20,2017,179,9
4599,405260,560469,0,1,6/27/20,2017,179,8
4600,486967,620095,0,1,7/3/20,2017,185,6
4601,489524,619968,0,1,7/3/20,2017,185,7
4602,486961,619449,0,1,7/3/20,2017,185,6
4603,487016,623140,0,1,7/3/20,2017,185,6
4604,490929,619995,0,1,7/3/20,2017,185,7
4605,484456,627168,0,1,7/3/20,2017,185,5
4606,483538,627486,0,0,7/3/20,2017,185,5
4607,481488,626319,0,1,7/3/20,2017,185,4
4608,484635,624320,0,1,7/3/20,2017,185,5
4609,481470,625647,0,0,7/3/20,2017,185,4
4610,481810,616067,0,0,7/3/20,2017,185,8
4611,482271,618766,0,1,7/3/20,2017,185,8
4612,484646,617495,0,0,7/3/20,2017,185,9
4613,485380,615994,0,0,7/3/20,2017,185,8
4614,482800,616883,0,0,7/3/20,2017,185,8
4615,484992,618518,0,1,7/3/20,2017,185,7
4616,645833,484787,1,0,6/9/20,2017,161,6
4617,646682,483889,0,0,6/9/20,2017,161,6
4618,645904,484071,0,1,6/9/20,2017,161,7
4619,648145,485076,1,0,6/9/20,2017,161,6
4620,646035,483006,0,0,6/9/20,2017,161,6
4621,639358,489120,0,1,6/9/20,2017,161,8
4622,638622,487988,0,1,6/9/20,2017,161,8
4623,642509,486541,0,1,6/9/20,2017,161,7
4624,639659,486045,0,1,6/9/20,2017,161,7
4625,639199,486295,0,1,6/9/20,2017,161,8
4626,643169,478138,0,0,6/9/20,2017,161,4
4627,643603,480159,0,0,6/9/20,2017,161,5
4628,641974,478136,0,0,6/9/20,2017,161,5
4629,642471,478144,0,0,6/9/20,2017,161,5
4630,641152,480711,0,0,6/9/20,2017,161,5
4631,690684,317347,0,0,6/6/20,2017,158,6
4632,689661,316600,1,0,6/6/20,2017,158,6
4633,690226,319610,1,0,6/6/20,2017,158,7
4634,690839,319845,1,0,6/6/20,2017,158,6
4635,690732,316544,0,0,6/6/20,2017,158,6
4636,684275,320451,0,0,6/6/20,2017,158,7
4637,684209,323639,1,0,6/6/20,2017,158,8
4638,683408,323623,0,0,6/6/20,2017,158,8
4639,683650,324100,1,0,6/6/20,2017,158,8
4640,686195,321228,0,0,6/6/20,2017,158,7
4641,684703,314898,0,0,6/6/20,2017,158,5
4642,683949,311322,0,0,6/6/20,2017,158,4
4643,683066,310605,0,0,6/6/20,2017,158,4
4644,683243,314883,0,0,6/6/20,2017,158,5
4645,685904,312295,0,0,6/6/20,2017,158,5
4646,389673,540451,0,0,6/22/20,2017,174,6
4647,389263,540058,0,0,6/22/20,2017,174,7
4648,390809,539051,0,0,6/22/20,2017,174,6
4649,390586,539732,0,1,6/22/20,2017,174,6
4650,391039,538379,0,0,6/22/20,2017,174,6
4651,386731,544225,0,0,6/22/20,2017,174,7
4652,385910,542086,0,0,6/22/20,2017,174,8
4653,383270,544237,0,0,6/22/20,2017,174,9
4654,383227,542397,0,0,6/22/20,2017,174,8
4655,383498,543406,0,0,6/22/20,2017,174,8
4656,385905,535482,1,0,6/22/20,2017,174,5
4657,386990,535254,0,0,6/22/20,2017,174,5
4658,386295,533082,0,0,6/22/20,2017,174,5
4659,385311,535485,0,0,6/22/20,2017,174,4
4660,385415,534443,0,0,6/22/20,2017,174,5
4661,668635,402300,0,0,6/9/20,2017,161,6
4662,668710,400476,0,0,6/9/20,2017,161,6
4663,665214,401615,0,0,6/9/20,2017,161,6
4664,668730,399663,0,0,6/9/20,2017,161,7
4665,665523,399622,0,0,6/9/20,2017,161,7
4666,664507,405642,0,0,6/9/20,2017,161,5
4667,663661,406521,0,0,6/9/20,2017,161,5
4668,661145,404450,0,0,6/9/20,2017,161,4
4669,662041,406815,1,0,6/9/20,2017,161,5
4670,663762,404441,0,0,6/9/20,2017,161,5
4671,664116,393472,0,0,6/9/20,2017,161,8
4672,663120,397523,0,0,6/9/20,2017,161,7
4673,661005,395449,0,0,6/9/20,2017,161,8
4674,662241,396687,0,0,6/9/20,2017,161,8
4675,661956,394253,0,0,6/9/20,2017,161,8
4676,727216,528375,0,0,6/21/20,2017,173,5
4677,728673,529040,0,1,6/21/20,2017,173,6
4678,729137,528947,0,0,6/21/20,2017,173,6
4679,728657,526104,0,1,6/21/20,2017,173,5
4680,728754,529450,0,1,6/21/20,2017,173,6
4681,411167,537785,0,0,7/1/20,2017,183,7
4682,409708,540710,0,0,7/1/20,2017,183,6
4683,407786,537382,0,1,7/1/20,2017,183,6
4684,410053,536725,0,1,7/1/20,2017,183,7
4685,409647,538733,0,0,7/1/20,2017,183,6
4686,404948,545589,0,0,7/1/20,2017,183,8
4687,403168,544401,0,0,7/1/20,2017,183,8
4688,404888,542560,0,1,7/1/20,2017,183,8
4689,404451,541199,0,0,7/1/20,2017,183,7
4690,404063,543429,0,1,7/1/20,2017,183,8
4691,406298,533411,0,1,7/1/20,2017,183,5
4692,402341,533941,0,0,7/1/20,2017,183,5
4693,406886,533029,0,1,7/1/20,2017,183,5
4694,406764,532261,0,1,7/1/20,2017,183,5
4695,406457,534437,0,1,7/1/20,2017,183,6
4696,448140,622436,0,0,6/23/20,2017,175,5
4697,448455,622721,0,1,6/23/20,2017,175,5
4698,449175,619667,0,1,6/23/20,2017,175,6
4699,448763,620235,0,1,6/23/20,2017,175,5
4700,449014,623547,0,1,6/23/20,2017,175,4
4701,448145,621990,0,1,6/23/20,2017,175,5
4702,449174,620081,0,1,6/23/20,2017,175,6
4703,444323,624152,0,1,6/23/20,2017,175,8
4704,444049,626013,0,1,6/27/20,2017,179,8
4705,445693,625915,0,1,6/23/20,2017,175,9
4706,445477,625168,0,1,6/23/20,2017,175,8
4707,446266,625338,0,1,6/23/20,2017,175,9
4708,443747,617378,0,1,6/23/20,2017,175,7
4709,443186,617126,0,1,6/23/20,2017,175,7
4710,444506,616766,0,1,6/23/20,2017,175,6
4711,442741,615995,0,0,6/23/20,2017,175,7
4712,443900,617775,0,1,6/23/20,2017,175,7
4713,443771,618208,0,1,6/23/20,2017,175,8
4714,349873,542280,0,0,6/4/20,2017,156,7
4715,352648,541104,0,1,6/4/20,2017,156,7
4716,348458,538459,1,0,6/4/20,2017,156,6
4717,350927,537977,1,0,6/4/20,2017,156,6
4718,352232,539543,0,0,6/4/20,2017,156,6
4719,344580,544682,0,0,6/4/20,2017,156,8
4720,347984,542920,0,0,6/4/20,2017,156,7
4721,344706,545251,0,0,6/4/20,2017,156,9
4722,346316,542977,0,0,6/4/20,2017,156,8
4723,346183,544721,0,0,6/4/20,2017,156,8
4724,346795,537377,0,0,6/4/20,2017,156,4
4725,348417,535843,0,0,6/4/20,2017,156,6
4726,347284,533416,0,1,6/4/20,2017,156,5
4727,345443,535865,0,0,6/4/20,2017,156,5
4728,345609,536666,0,0,6/4/20,2017,156,5
4729,507776,289881,0,0,6/15/20,2017,167,8
4730,507596,288279,1,0,6/15/20,2017,167,7
4731,506997,288805,0,0,6/15/20,2017,167,7
4732,509481,286481,1,0,6/15/20,2017,167,6
4733,508025,289549,0,0,6/15/20,2017,167,8
4734,506736,289076,0,0,6/15/20,2017,167,7
4735,501993,290972,1,1,6/15/20,2017,167,9
4736,502292,293117,0,0,6/16/20,2017,168,6
4737,499730,290746,0,0,6/16/20,2017,168,7
4738,500312,294058,0,0,6/16/20,2017,168,6
4739,500992,294057,0,0,6/16/20,2017,168,6
4740,500827,293300,0,0,6/16/20,2017,168,7
4741,500018,292400,0,1,6/16/20,2017,168,7
4742,499678,292072,0,0,6/16/20,2017,168,7
4743,503776,293472,0,1,6/16/20,2017,168,5
4744,504202,290150,0,0,6/15/20,2017,167,8
4745,503640,290903,0,1,6/15/20,2017,167,9
4746,504033,291008,0,0,6/15/20,2017,167,9
4747,502522,292526,0,0,6/16/20,2017,168,5
4748,504201,293709,0,1,6/16/20,2017,168,5
4749,502680,290556,1,0,6/15/20,2017,167,9
4750,499749,281322,0,0,6/15/20,2017,167,5
4751,501799,282803,0,0,6/15/20,2017,167,5
4752,502333,281618,0,0,6/15/20,2017,167,5
4753,501572,285123,1,0,6/15/20,2017,167,6
4754,501703,284186,1,0,6/15/20,2017,167,6
4755,627655,314890,0,0,6/8/20,2017,160,6
4756,630847,317343,0,0,6/8/20,2017,160,8
4757,629331,318077,1,0,6/8/20,2017,160,7
4758,628779,317319,1,0,6/8/20,2017,160,7
4759,631121,317861,0,0,6/8/20,2017,160,8
4760,624030,322861,0,0,6/8/20,2017,160,9
4761,622700,332312,0,1,6/8/20,2017,160,9
4762,625625,321112,0,0,6/11/20,2017,163,5
4763,625542,321635,0,0,6/11/20,2017,163,6
4764,624988,321301,0,0,6/11/20,2017,163,5
4765,625780,311160,0,0,6/7/20,2017,159,9
4766,625677,313264,1,0,6/8/20,2017,160,6
4767,623424,311561,0,0,6/7/20,2017,159,8
4768,624774,313662,0,0,6/8/20,2017,160,6
4769,625120,310624,0,0,6/7/20,2017,159,9
4770,590444,287681,0,0,6/14/20,2017,166,8
4771,588217,288586,0,0,6/14/20,2017,166,7
4772,587568,289205,0,0,6/14/20,2017,166,7
4773,589222,287246,0,0,6/14/20,2017,166,8
4774,586381,285769,0,0,6/13/20,2017,165,8
4775,582682,292773,0,0,6/14/20,2017,166,5
4776,581910,290393,0,0,6/14/20,2017,166,5
4777,581788,291092,0,0,6/14/20,2017,166,5
4778,584686,291308,0,0,6/14/20,2017,166,6
4779,584078,292744,0,0,6/14/20,2017,166,6
4780,582357,284248,0,0,6/13/20,2017,165,8
4781,583560,284513,0,0,6/13/20,2017,165,9
4782,583399,282891,0,0,6/14/20,2017,166,9
4783,585978,284896,0,0,6/13/20,2017,165,8
4784,585999,283919,0,0,6/13/20,2017,165,9
4785,467622,453269,0,1,6/7/20,2017,159,6
4786,466907,456722,0,1,6/7/20,2017,159,6
4787,469237,452517,1,0,6/7/20,2017,159,6
4788,469236,453179,0,1,6/7/20,2017,159,6
4789,468305,456704,0,1,6/7/20,2017,159,6
4790,461175,457203,0,0,6/7/20,2017,159,7
4791,464473,458346,0,1,6/7/20,2017,159,7
4792,465046,458345,0,1,6/7/20,2017,159,7
4793,461208,459347,0,1,6/7/20,2017,159,7
